우편번호,일련번호,시도,시군구,읍면동,리,도서,번지,아파트/건물명
477839,066,경기도,가평군,하면,현리,,102-31~102-32,사서함
477839,096,경기도,가평군,하면,현리,,102-1~102-2,사서함
477839,116,경기도,가평군,하면,현리,,102-7~102-9,사서함
477839,126,경기도,가평군,하면,현리,,102-11~102-12,사서함
477839,106,경기도,가평군,하면,현리,,102-4~102-5,사서함
477830,001,경기도,가평군,하면,,,,
412290,001,경기도,고양시 덕양구,강매동,,,,
412797,012,경기도,고양시 덕양구,고양동,,,,푸른마을7단지아파트 (701~702동)
412798,012,경기도,고양시 덕양구,고양동,,,,푸른마을8단지아파트 (801~802동)
412828,011,경기도,고양시 덕양구,고양동,,,778~1131,
412781,012,경기도,고양시 덕양구,고양동,,,,푸른마을1단지아파트 (101~105동)
412786,012,경기도,고양시 덕양구,고양동,,,,푸른마을6단지아파트 (601~605동)
412785,012,경기도,고양시 덕양구,고양동,,,,푸른마을5단지아파트 (501~508동)
412782,012,경기도,고양시 덕양구,고양동,,,,푸른마을2단지아파트 (201~202동)
412784,012,경기도,고양시 덕양구,고양동,,,,푸른마을4단지아파트 (401~406동)
412783,012,경기도,고양시 덕양구,고양동,,,,푸른마을3단지아파트 (301~309동)
412500,001,경기도,고양시 덕양구,고양동,,,,
412801,001,경기도,고양시 덕양구,고양동,,,199~450,
412779,006,경기도,고양시 덕양구,고양동,,,111-13~111-22,사서함
412800,001,경기도,고양시 덕양구,고양동,,,1~198,
412790,012,경기도,고양시 덕양구,고양동,,,,푸른마을10단지아파트 (1001~1012동)
412802,001,경기도,고양시 덕양구,관산동,,,1~300,
412803,001,경기도,고양시 덕양구,관산동,,,301~349,
412804,001,경기도,고양시 덕양구,관산동,,,350~981,
412765,002,경기도,고양시 덕양구,관산동,,,,주공그린빌아파트 (101~116동)
412470,001,경기도,고양시 덕양구,관산동,,,,
412260,001,경기도,고양시 덕양구,내곡동,,,,
412751,005,경기도,고양시 덕양구,내유동,,,,국제법률경영대학원
412520,001,경기도,고양시 덕양구,내유동,,,,
412480,001,경기도,고양시 덕양구,대자동,,,,
412799,066,경기도,고양시 덕양구,대자동,,,86-9,사서함
412779,016,경기도,고양시 덕양구,대자동,,,111-18,사서함
412767,017,경기도,고양시 덕양구,대자동,,,,장묘문화센터
412250,001,경기도,고양시 덕양구,대장동,,,,
412170,001,경기도,고양시 덕양구,덕은동,,,,
412706,002,경기도,고양시 덕양구,덕은동,,,,국방대학원아파트
412060,001,경기도,고양시 덕양구,도내동,,,,
412090,001,경기도,고양시 덕양구,동산동,,,,
412510,001,경기도,고양시 덕양구,벽제동,,,,
412779,036,경기도,고양시 덕양구,벽제동,,,111-28,사서함
412130,001,경기도,고양시 덕양구,북한동,,,,
412080,001,경기도,고양시 덕양구,삼송동,,,,
412779,046,경기도,고양시 덕양구,삼송동,,,111-7,사서함
412490,001,경기도,고양시 덕양구,선유동,,,,
412779,056,경기도,고양시 덕양구,선유동,,,111-11,사서함
412805,001,경기도,고양시 덕양구,성사1동,,,1~408,
412806,001,경기도,고양시 덕양구,성사1동,,,409~502,
412807,001,경기도,고양시 덕양구,성사1동,,,503~718,
412021,001,경기도,고양시 덕양구,성사1동,,,,
412700,012,경기도,고양시 덕양구,성사1동,,,,대림e편한세상아파트 (101~121동)
412708,012,경기도,고양시 덕양구,성사1동,,,,래미안휴레스트아파트 (201~222동)
412710,012,경기도,고양시 덕양구,성사2동,,,,신원당2단지아파트 (201~205동)
412022,001,경기도,고양시 덕양구,성사2동,,,,
412710,002,경기도,고양시 덕양구,성사2동,,,,신원당1단지아파트 (101~103동)
412711,002,경기도,고양시 덕양구,성사2동,,,,신원당5단지아파트 (501~505동)
412808,001,경기도,고양시 덕양구,성사2동,,,719~780,
412712,002,경기도,고양시 덕양구,성사2동,,,,신원당6단지아파트 (601~608동)
412714,002,경기도,고양시 덕양구,성사2동,,,,신원당8단지아파트 (801~904동)
412714,012,경기도,고양시 덕양구,성사2동,,,,신원당9단지아파트 (801~904동)
412713,002,경기도,고양시 덕양구,성사2동,,,,신원당7단지아파트 (701~705동)
412710,022,경기도,고양시 덕양구,성사2동,,,,신원당3단지아파트 (301~306동)
412020,001,경기도,고양시 덕양구,성사동,,,,
412070,001,경기도,고양시 덕양구,신원동,,,,
412280,001,경기도,고양시 덕양구,신평동,,,,
412150,001,경기도,고양시 덕양구,오금동,,,,
412110,001,경기도,고양시 덕양구,용두동,,,,
412030,001,경기도,고양시 덕양구,원당동,,,,
412707,005,경기도,고양시 덕양구,원당동,,,,농협대학
412040,001,경기도,고양시 덕양구,원흥동,,,,
410800,016,경기도,고양시 덕양구,주교동,,,110-5,사서함
412010,001,경기도,고양시 덕양구,주교동,,,,
412701,007,경기도,고양시 덕양구,주교동,,,,고양시청
412766,003,경기도,고양시 덕양구,주교동,,,,고양시청농협출장소
412813,001,경기도,고양시 덕양구,주교동,,,624~1355,
412812,001,경기도,고양시 덕양구,주교동,,,603~623,
412811,001,경기도,고양시 덕양구,주교동,,,575~602,
412810,001,경기도,고양시 덕양구,주교동,,,551~574,
412809,001,경기도,고양시 덕양구,주교동,,,1~550,
412779,076,경기도,고양시 덕양구,주교동,,,111-20,사서함
412704,007,경기도,고양시 덕양구,지축동,,,,지하철공사지축차량사무소
412814,001,경기도,고양시 덕양구,지축동,,,1~451,
412815,001,경기도,고양시 덕양구,지축동,,,452~789,
412120,001,경기도,고양시 덕양구,지축동,,,,
412210,001,경기도,고양시 덕양구,토당동,,,,
412760,002,경기도,고양시 덕양구,토당동,,,,풍림아이원아파트 (101~202동)
412762,002,경기도,고양시 덕양구,토당동,,,,현대홈타운2차아파트 (201~208동)
412761,002,경기도,고양시 덕양구,토당동,,,,현대홈타운1차아파트 (101~107동)
412715,002,경기도,고양시 덕양구,토당동,,,,대림1차아파트 (101~103동)
412716,002,경기도,고양시 덕양구,토당동,,,,대림2차아파트 (201~208동)
412787,012,경기도,고양시 덕양구,토당동,,,,금강KCC아파트 (101~106동)
412788,012,경기도,고양시 덕양구,토당동,,,,한강한라비발디아파트 (101~103동)
412789,012,경기도,고양시 덕양구,토당동,,,,내안애양우아파트 (101~105동)
412816,001,경기도,고양시 덕양구,토당동,,,1~250,
412818,001,경기도,고양시 덕양구,토당동,,,301~400,
412820,001,경기도,고양시 덕양구,토당동,,,500~854,
412822,001,경기도,고양시 덕양구,토당동,,,891~950,
412821,001,경기도,고양시 덕양구,토당동,,,855~890,
412819,001,경기도,고양시 덕양구,토당동,,,401~499,
412817,001,경기도,고양시 덕양구,토당동,,,251~300,
412824,001,경기도,고양시 덕양구,행신1동,,,300~655,
412835,001,경기도,고양시 덕양구,행신1동,,,980~999,
412723,002,경기도,고양시 덕양구,행신1동,,,,SK-VIEW아파트 (101~108동)
412717,002,경기도,고양시 덕양구,행신1동,,,,샘터마을1단지아파트 (101~112동)
412717,012,경기도,고양시 덕양구,행신1동,,,,샘터마을2단지아파트 (201~229동)
412718,002,경기도,고양시 덕양구,행신1동,,,,샘터마을3단지아파트 (301~308동)
412221,001,경기도,고양시 덕양구,행신1동,,,,
412222,001,경기도,고양시 덕양구,행신2동,,,,
412825,001,경기도,고양시 덕양구,행신2동,,,700~755,
412732,002,경기도,고양시 덕양구,행신2동,,,,소만마을10단지아파트 (1001~1005동)
412731,002,경기도,고양시 덕양구,행신2동,,,,소만마을9단지아파트 (901~907동)
412730,022,경기도,고양시 덕양구,행신2동,,,,소만마을8단지아파트 (801~806동)
412730,012,경기도,고양시 덕양구,행신2동,,,,소만마을7단지아파트 (701~705동)
412730,002,경기도,고양시 덕양구,행신2동,,,,소만마을6단지아파트 (601~617동)
412729,002,경기도,고양시 덕양구,행신2동,,,,소만마을5단지아파트 (501~504동)
412728,002,경기도,고양시 덕양구,행신2동,,,,소만마을3단지아파트 (301~303동)
412727,002,경기도,고양시 덕양구,행신2동,,,,소만마을2단지아파트 (201~202동)
412726,002,경기도,고양시 덕양구,행신2동,,,,소만마을1단지아파트 (101~107동)
412725,022,경기도,고양시 덕양구,행신2동,,,,무원마을9단지아파트 (901~908동)
412725,012,경기도,고양시 덕양구,행신2동,,,,무원마을8단지아파트 (801~803동)
412725,002,경기도,고양시 덕양구,행신2동,,,,무원마을7단지아파트 (701~704동)
412725,032,경기도,고양시 덕양구,행신2동,,,,무원마을10단지아파트 (1001~1011동)
412724,052,경기도,고양시 덕양구,행신2동,,,,무원마을6단지아파트 (601~611동)
412724,042,경기도,고양시 덕양구,행신2동,,,,무원마을5단지아파트 (501~510동)
412724,022,경기도,고양시 덕양구,행신2동,,,,무원마을3단지아파트 (301~304동)
412724,012,경기도,고양시 덕양구,행신2동,,,,무원마을2단지아파트 (201~206동)
412724,002,경기도,고양시 덕양구,행신2동,,,,무원마을1단지아파트 (101~106동)
412836,001,경기도,고양시 덕양구,행신3동,,,907~979,
412823,001,경기도,고양시 덕양구,행신3동,,,1~299,
412722,012,경기도,고양시 덕양구,행신3동,,,,햇빛마을24단지아파트 (2301~2417동)
412792,012,경기도,고양시 덕양구,행신3동,,,,서정마을11단지아파트 (1101~1104동)
412223,001,경기도,고양시 덕양구,행신3동,,,,
412719,002,경기도,고양시 덕양구,행신3동,,,,햇빛마을18단지아파트 (1801~1911동)
412720,002,경기도,고양시 덕양구,행신3동,,,,햇빛마을20단지아파트 (2001~2205동)
412720,022,경기도,고양시 덕양구,행신3동,,,,햇빛마을22단지아파트 (2001~2205동)
412722,002,경기도,고양시 덕양구,행신3동,,,,햇빛마을23단지아파트 (2301~2417동)
412721,003,경기도,고양시 덕양구,행신3동,,,,롯데마트고양점
412720,012,경기도,고양시 덕양구,행신3동,,,,햇빛마을21단지아파트 (2001~2205동)
412719,012,경기도,고양시 덕양구,행신3동,,,,햇빛마을19단지아파트 (1801~1911동)
412709,012,경기도,고양시 덕양구,행신3동,,,,서정마을9단지아파트 (901~903동)
412776,012,경기도,고양시 덕양구,행신3동,,,,서정마을6단지아파트 (601~608동)
412778,012,경기도,고양시 덕양구,행신3동,,,,서정마을8단지아파트 (801~805동)
412777,012,경기도,고양시 덕양구,행신3동,,,,서정마을7단지아파트 (701~713동)
412772,012,경기도,고양시 덕양구,행신3동,,,,서정마을2단지아파트 (201~205동)
412774,012,경기도,고양시 덕양구,행신3동,,,,서정마을4단지아파트 (401~412동)
412775,012,경기도,고양시 덕양구,행신3동,,,,서정마을5단지아파트 (501~509동)
412773,012,경기도,고양시 덕양구,행신3동,,,,서정마을3단지아파트 (301~314동)
412771,012,경기도,고양시 덕양구,행신3동,,,,서정마을1단지아파트 (101~113동)
412780,012,경기도,고양시 덕양구,행신3동,,,,서정마을10단지아파트 (1001~1010동)
412220,001,경기도,고양시 덕양구,행신동,,,,
412230,001,경기도,고양시 덕양구,행주내동,,,,
412752,007,경기도,고양시 덕양구,행주내동,,,,고양고속철도차량관리단
412240,001,경기도,고양시 덕양구,행주외동,,,,
412180,001,경기도,고양시 덕양구,향동동,,,,
412190,001,경기도,고양시 덕양구,현천동,,,,
412160,001,경기도,고양시 덕양구,화전동,,,,
412799,076,경기도,고양시 덕양구,화전동,,,86-1~86-8,사서함
412799,096,경기도,고양시 덕양구,화전동,,,86-13,사서함
412799,086,경기도,고양시 덕양구,화전동,,,86-10,사서함
412791,005,경기도,고양시 덕양구,화전동,,,,한국항공대학교
412799,046,경기도,고양시 덕양구,화전동,,,86-22~86-31,사서함
412799,016,경기도,고양시 덕양구,화전동,,,86-15,사서함
412702,007,경기도,고양시 덕양구,화정1동,,,,덕양구청
412826,001,경기도,고양시 덕양구,화정1동,,,624~932,
412734,003,경기도,고양시 덕양구,화정1동,,,,글로리아빌딩
412735,012,경기도,고양시 덕양구,화정1동,,,,달빛마을2단지아파트 (201~222동)
412736,002,경기도,고양시 덕양구,화정1동,,,,달빛마을3단지아파트 (301~311동)
412735,002,경기도,고양시 덕양구,화정1동,,,,달빛마을1단지아파트 (101~120동)
412733,003,경기도,고양시 덕양구,화정1동,,,,광성빌딩
412763,003,경기도,고양시 덕양구,화정1동,,,,코스미온빌딩
412764,002,경기도,고양시 덕양구,화정1동,,,,한성리츠빌
412271,001,경기도,고양시 덕양구,화정1동,,,,
412737,003,경기도,고양시 덕양구,화정1동,,,,동원텔
412756,003,경기도,고양시 덕양구,화정1동,,,,새롬프라자
412755,003,경기도,고양시 덕양구,화정1동,,,,한화오벨리스크
412754,002,경기도,고양시 덕양구,화정1동,,,,달빛마을4단지아파트 (401~404동)
412753,002,경기도,고양시 덕양구,화정1동,,,,은빛마을11단지아파트 (1101~1111동)
412748,002,경기도,고양시 덕양구,화정1동,,,,은빛마을6단지아파트 (601~619동)
412738,002,경기도,고양시 덕양구,화정1동,,,,은빛마을5단지아파트 (511~565동)
412739,002,경기도,고양시 덕양구,화정2동,,,,별빛마을7단지아파트 (701~718동)
412740,002,경기도,고양시 덕양구,화정2동,,,,별빛마을8단지아파트 (801~810동)
412741,002,경기도,고양시 덕양구,화정2동,,,,별빛마을10단지아파트 (1001~1013동)
412743,003,경기도,고양시 덕양구,화정2동,,,,영프라자빌딩
412744,012,경기도,고양시 덕양구,화정2동,,,,옥빛마을13단지아파트 (1301~1305동)
412745,012,경기도,고양시 덕양구,화정2동,,,,옥빛마을15단지아파트 (1501~1515동)
412745,032,경기도,고양시 덕양구,화정2동,,,,옥빛마을17단지아파트 (1701~1714동)
412759,002,경기도,고양시 덕양구,화정2동,,,,건영캐스빌아파트
412758,002,경기도,고양시 덕양구,화정2동,,,,삼라마이다스빌
412757,003,경기도,고양시 덕양구,화정2동,,,,동양트레벨
412750,003,경기도,고양시 덕양구,화정2동,,,,화정빌딩
412749,003,경기도,고양시 덕양구,화정2동,,,,이마트
